MONTH,FATALS,State
-0.09012405973158363,0.8864857812877678,1.4646803189533042
-1.2048134952609029,0.3916745357750887,2.00065765726059
-0.010859030386991531,-0.14070829673572943,-0.918590350020922
-0.9661417170520878,-0.5975179090332109,-0.6656948992432336
0.8053329661632423,-1.225850059096784,-0.9889086048117722
-1.267628313794807,-0.38260781651115733,0.2769266932083843
-1.4480702789023947,-0.43465739221465316,1.2672189800235556
-0.416217932623066,-0.7216940600458548,-0.9619283302700716
-1.9399041169674849,-0.06631070747947998,-0.9339842768884691
-0.36134000186903426,-1.4092415165599663,2.1292498112765967
-0.9158830815084281,0.22100121861992564,-0.9382381755032939
-0.6658749117665126,0.08816059689857624,-0.9441654056876964
3.019570440534086,0.09953911537890457,-0.6551979868740969
-1.2002488473061512,-1.0525630707765563,-0.9750707096355198
2.5593969082360077,-1.1874429359699803,2.446312043578438
0.07679994484665231,0.946316415946432,-0.6612732987391303
-0.3321308519718999,1.09949606832217,-0.6482654952629009
-1.0858394482379399,-0.8192603591507167,-0.3972841554730968
0.3807703655423322,0.12142602829589205,1.8634434969063183
3.9608000722740155,-0.8404252415500134,1.0043809105305983
-0.5554634623785284,-0.524556638696384,-0.9578886084776215
3.4536070401688277,-1.7698960734167364,1.120299296136062
-0.20460316615945046,1.6111378867273294,-0.16017808376410503
0.18760997616190736,-0.12074113172490211,-0.9976087014034151
0.82927416636353,-1.1950444211294675,-1.1272859876741887
2.073832724354738,-0.6109469550897825,-0.9577920333421147
-0.8883033913397395,-0.28372153242498754,2.370045037241056
-0.6562366134993185,0.3523139253481919,-0.5922049346250396
-0.9769514437893979,0.12958327488054422,0.9682411302852959
1.761324649241579,-1.5965813807776885,0.42488556872356936
0.5841573351382142,0.659741576290428,1.2699878673141771
-1.077194436470593,-0.449491284927502,1.2424986877955828
0.6552113484100723,-0.41981391796505335,-0.8227054217486519
-0.8803636519896464,1.004184712965155,-1.1815535084576305
-0.22370238147403082,1.543226182085956,-0.33095345518477176
-0.5622776824248955,-0.4137831681136939,-1.1056839884943976
0.2570030738478806,0.6018286207045583,1.5545890718659887
-0.770027204852295,-0.18885981902446805,-0.22487048650777142
-0.029872860206228875,1.7471091996257646,1.6143257971950329
-0.07559171350050002,-1.4306828601790045,1.870614217748442
1.1980334095288228,0.7240206889418458,-0.29267428918950666
-0.07512354151021348,-0.3790297372048634,-0.9048015784588901
-0.9537756763908102,-0.2145060942561677,0.5633067098077161
0.18768236074589226,1.220227661198867,-0.6166991523625492
1.7012298503136891,-0.48249000911370227,0.8246351582274339
-1.0502597919792378,-0.9523110223745909,0.499404129728871
-0.4779381312756577,0.302344954039844,-1.0484657884622561
-0.23066768392985562,-1.6633039551522952,0.6065163199170063
-0.033673593303279556,-0.7394314166642321,0.6562768083659346
0.1555469540987027,-1.5447472066325787,1.621383108729489
-1.3736582137788678,0.17002607873164352,0.14695174661386778
0.21544901386936505,1.9018689874357853,0.7668824037789628
2.1430234532189507,-0.3327642649390012,-0.7278005598275132
-0.3028785776277056,-0.3681154273819341,1.9979847789735663
2.109987174501704,0.9248211604283079,-0.5956026583306095
-0.4544897706063885,0.21676749269876086,0.4952358635570205
-0.06470053465720264,-1.3642388892798656,0.24108627703898866
-0.824271246174999,1.7022328700997005,-0.04802736026927274
-0.3499541586733086,1.201967219682997,-0.23365732961125654
-1.1348508329865397,-0.7443741618592723,-0.9601973739108329
-0.9534214032913038,-0.2863896178935808,-0.8855074432500134
-1.6503984462095418,-0.9549974412409071,1.9114595670229053
-0.15791003952202945,-0.7609526272900434,-0.8349888901283695
-0.6651428025849145,1.259861300369734,-0.6841537412780959
3.5672118274824047,-0.8175071450553817,0.8300199165430531
1.1622108876590969,-1.0654914855259683,-1.24180333233916
1.2444175237024688,0.08006715726795337,1.143636242281981
-0.14480198520837437,2.125215742135627,-0.38421720516088004
-0.7850509288821665,-1.4330894511716912,-0.968291896256947
-0.8803624052027135,-0.05905355692996455,1.659554070370019
-1.1742910572844165,2.2678681432858707,-0.1467587574804015
1.772807412867008,-1.6115441179898338,2.5575331173254843
0.08095976238004408,-0.19083427093660998,-1.3428447417745424
-0.8176550152582371,-2.184654092340428,2.0157249196118467
-0.4717920789921687,0.30346686809929585,-1.0627439901306357
-0.18950614403103477,0.8026902465369832,0.49390611056757744
-0.31727192509804253,-0.47952906253478866,-1.1620401842546217
-1.954155700001753,-0.23439064438787596,-0.9401115025694559
-1.2234179169973411,-1.5912346438569938,0.061349382327450304
0.5363048429378762,-1.143472025701169,0.1483513703770171
-0.17957450214108514,-0.8471648921792144,-0.9249697815557956
-0.8473856773981127,-2.0657349429309626,0.14096622818628793
-1.2446200273515269,0.3630006275903829,-1.085711118494216
0.8656751426194105,-0.0511773827985709,-0.14882062816123276
-0.12983327237056383,0.4911342248318,-0.2347231909979343
4.434238026013412,-0.1870795636399614,1.108727340177142
-0.4113237219783911,0.6315082254782807,-0.024277600131406497
-0.45325711600097435,-0.47401786039791344,-1.0398671877430596
0.840153211393237,1.1352857108798178,0.04211463235101036
-0.3306134063036827,1.0200319039779686,-0.46055022712687815
-0.7434335512181794,0.26046416919786386,-0.009792956726948262
-1.6741781332013193,-1.512285404833574,-0.10816952182321736
0.9198131620287523,-2.085501718229026,2.76689932982971
-0.9409260273877612,0.5476128405510492,-0.977334621045892
0.10120708961508885,-0.34210438447754254,0.4677719540956804
-0.8641854466933837,-0.601739221007921,-0.364192115580345
0.4860756147118223,0.25101269534181037,-0.09397588311206533
-1.5731279058846213,0.05811947217929362,0.24621469770491972
-0.35200114503742613,0.07764946546070416,-1.0971596759761033
-1.626192778827948,0.7004383380321132,1.6513145078235563
0.2603488513189524,-1.2181825251505185,1.9819913813521977
2.7212349248194005,3.6646273864520817,4.190768726868494
-0.563396059439238,1.1870188968179807,-0.516206984639769
0.03915103761672539,0.10639711522832604,0.8821820674684441
1.0638843578123758,0.514513158687487,-0.2740484458693837
-1.298339432028818,-0.30279624584245596,-0.6707049880129744
1.2447825713929772,-0.8677672777569511,0.12021332564286626
-1.9957404322158654,-0.5299885190688336,0.674405008805992
-0.8464143698314245,-0.36084629455058076,-1.0212995189073906
1.4327299779740534,-0.503144938817272,0.2500832483887626
-0.3177857944777042,1.465638826172704,1.331230245463063
0.9395685166797724,0.8630442249665842,2.598769781229454
3.730792483588082,0.17905850191800052,-0.3111205950659066
0.5551342100102138,1.5866053321276894,1.1391672858159332
0.05558600613666419,-0.38859218126799117,0.37718885033752564
-0.48153237285396816,-1.3402189649873502,2.587895775743246
-0.3911012134927719,-0.7261823508930657,-1.0999465897044791
-1.164891244697789,-0.5492473939343179,-0.28550905473587934
-0.7769960273175204,0.08833186977933143,0.054197597936341727
0.018239392945997572,-0.35689894455697124,-0.8840544593995899
-0.8698577748823663,-0.8227031506482673,1.7431323654942348
-0.8136076805195168,0.19349351978180998,-1.1212759751508685
-1.5113958704112418,1.5181742588097067,0.06466669253693691
0.4905744999526301,0.8178906443793985,-0.08465387618062821
-0.20378056539433162,0.6692723647355122,0.4958710528217055
-1.6878315115912568,-0.472582526853388,-0.7030142324092267
-1.309278463932458,1.1278498806823987,-0.9309074183229894
-0.21523230741441876,0.43159816532786777,1.5092114061893467
