MONTH,FATALS,State
-0.1486522015090146,0.8461450839035581,-2.441383191851796
-0.11932779678427267,0.07607434032197909,0.2334508757315725
0.09917917661220217,0.20421311996636043,-1.9169236674072831
0.03466605271305911,-0.6887514638233593,-0.1765393067481527
-1.8191745676845414,5.024095101829098,-1.0654555386290046
-0.39913945789892974,1.0269647974603495,-1.1162019215032342
1.2551595053939018,-0.592399991870052,-0.852165205062143
-0.25701286111706373,1.3934588803132997,-2.453683356928876
0.19907651391539236,-0.8122256365289252,-0.39847002727794245
-0.3576130622119064,0.8456835017197406,-1.023097561748762
-0.062156360587677165,-0.9221654107320919,-1.8864188872908447
-0.5892031834574224,-0.0038278284933891678,-0.27405572377171344
1.078103191626915,-0.8382521216124819,-1.4116209868839964
0.11486925187957366,0.37274540897757347,-1.5110840798541239
0.5662894194445782,0.4407567717520003,-1.9410411457133807
-0.16820567532022687,-0.43488108756113575,-0.7398792439984527
0.2733061585312438,-0.04765802785281864,0.6064386129017404
6.782908250714048,4.155858511090006,0.1568528118903692
0.027613527813215345,-0.8824853315795923,-2.1578912592102633
0.7133040353493202,0.1865802200373789,-0.681927250050958
-0.0007714635752187978,0.7205538369543797,-0.149747990583755
0.7794320916033365,-1.4321883361286682,0.2633700388098031
-1.4778692154838782,0.6778566522126678,0.4676818647153293
-0.45535102990579607,-0.22250787525676272,-0.48475235004655776
0.5495399622639886,-0.3403841016303141,0.2424456485941104
8.894168949991275,2.7458121094901133,0.05497763907721627
0.16811383599574886,-0.47581330367179714,-1.5418531678373633
-0.26490841199862697,-0.4891846160637891,-1.8804411234012983
1.016784215218597,0.8212696267528823,0.14357354312916645
-0.8409004287040506,3.881489868666503,-1.3748195307960842
-0.7562804549040538,1.816636535746415,-1.9146237513644995
-0.8948265218719298,0.44567890426426776,-0.08039262339949849
-1.9623357612219348,2.5688577445921554,-0.41629306145115297
0.8188324244650895,-0.2625774202788721,-1.1439678847187145
1.1136862210536644,-1.4478639393312547,-1.7377944074984426
0.33096081303094593,-0.6095116395680149,0.4184902277450713
-1.8410848233116224,3.1118644020481967,1.0766673237092692
0.06957032940557721,-0.20532661335858693,-2.3280574937252667
0.004821918559497163,1.279699250441799,-0.030146493096442316
0.6643600603201184,0.09370316138518174,0.7499624209113996
-0.9351375169380058,1.2915207963590383,-1.8866212430180473
0.18851039504811387,0.26153370047943436,-0.18363826672976627
0.0003487506116314327,0.060165243077333244,-1.502195044170739
1.5669502246068405,0.06446729229296844,-0.16741088937077078
-0.13192852237733635,0.1652706316208496,0.5356254236847054
-0.00974661823429621,-0.9140461130594211,-0.23269524055699628
0.791276197159134,-1.2902879695721674,-2.1194473809219385
6.835325638822905,1.6254853206877848,-2.0565890074155546
-0.12482578460792275,-0.902956283687814,-2.196580567432392
0.6505204681041076,0.17011411030842333,-0.43648468885443253
-0.22275589585855946,-0.2903150744530186,0.5505038876054044
-0.21285311746318666,0.4920496562066831,1.0122504577890823
-0.4490890175604172,0.21088605837838736,-0.6980263553568785
0.09430781629529274,-0.6992604724809295,0.5066611438414544
0.04049755292720795,1.3694670604932946,-0.7831179821475428
0.8850924087139638,-1.269242429576578,-0.9236828052340702
-0.5598386649622512,1.214847977181164,-1.9664584107705678
0.7756388407285743,-1.449166536169035,-0.5322166162593372
0.2573132866091427,0.21947322572323244,0.6087728452113045
1.4687516934927936,0.12690680133197393,-0.22028064487569346
-0.2414408982703796,1.1464245614875652,1.3274548650348263
-0.08306936669412397,-0.9705623422979405,0.39237072789379157
0.779606869696922,1.2219091576383725,8.261525599345473
-0.16806229879316212,0.2727088817988421,0.25305918770306457
-0.7182818380203619,0.7181149641395778,-0.38843644262053484
0.5783867455463007,-0.6872591623516029,0.19132461791402514
0.44354160940587195,-1.3893479213919178,-0.9678506850971943
0.5459347012391805,0.3168233729058414,-2.241018984399089
-0.03585426036265035,-0.7562891816292658,-0.9358942967955797
-0.6215100866083704,-0.13760240203821322,-0.8878590503499038
0.7175789375693125,0.19835938604629008,-0.6998125186317258
-0.44269656459121903,0.4561010434862531,1.0622790092366845
0.7894397781272414,-0.9837440491196316,-1.5709656591607675
-0.0938281253405222,0.3753569178099778,-0.35164845914325127
0.14019277275014969,-1.2022440967090842,0.409722221030076
-0.7266273312686486,0.5520978113390068,-1.3790532189624864
0.21601008834765828,0.26935774449022143,-0.11925705896408892
0.026698357785022154,0.2815782221518075,-2.2613610679814466
0.24375922284666005,-1.1317746424789692,0.3373128700360983
0.25291395011892803,2.330025561417604,-0.14125233042297738
-1.9688668194066372,3.5156068257718767,-1.6073468238748145
0.034029816727970216,2.1064088890344945,0.7936455579754279
0.11202540969146253,-0.6309142060908002,-2.234544734533642
0.37598913895274916,-1.6063293501346896,-0.17856001315102946
-1.5731401739408972,1.2752936596921178,-1.8541091997223544
