a1,a2
-0.5175055204566889,0.5344676146609734
-0.8440007862336822,-0.06716430534874075
0.19235054159398698,0.181375033074815
-0.12998002869755598,-0.4964967956815816
0.774533594984015,0.1027963577968874
0.2747451761225034,-0.6683492950482778
-0.8156695109691794,-0.10393464355299886
0.32002217881595957,-0.5310646082518194
-0.1596561621024021,-0.7927957407026511
-0.6687216633967973,0.4899973179924379
-0.11710854437583831,-0.5778885794694143
0.5055521908051672,-0.31422770565541935
0.40400694056919906,0.6872577676238485
0.5536353041891651,-0.5803784896881409
-0.31619596982313114,0.7929583928143302
0.13474797524735396,0.11898560315617573
0.5455681879382537,-0.42305617080780555
0.011051495931734363,-0.674117376241344
-0.6453293884511796,0.5447084724081391
0.268609859003323,0.7999465958075923
0.058794719516347516,-0.08103204877749468
0.05622183160995949,0.8450067110840765
-0.3849723741936844,-0.0982259535400664
0.5805227555785074,-0.17661018285237035
0.4624827583512489,0.4234934109044585
0.1094862989684158,0.564550246194083
-0.7993602871977514,0.16558658948944263
-0.02608944857268576,-0.7456903287453764
-0.6356577664701337,-0.42080611768109816
0.25946198670675896,0.7133649967433224
-0.26545069410533645,0.6549433168095086
-0.661692201572049,0.2103655090963666
0.7519591208556776,-0.03291564894388184
0.1953643202889892,-0.6439985572694436
0.3008863335976256,-0.6215578184685475
0.19781417266803236,-0.680580767711087
-0.44779373617526785,0.6234453239269064
0.3387434819203135,-0.6152098471270312
-0.662720854741178,0.29556300984422684
-0.4332278533295054,0.586811957433238
0.16087773923614693,0.6447925354619116
0.5699763396381108,-0.10235751020872712
-0.6457510231197379,0.004572228846377451
0.0564811663774578,0.1459511788921909
-0.3499063400628416,0.5090928923074356
-0.08828437870252966,-0.7741335267464287
0.4103650822266365,-0.4220344952573047
-0.3827280822329962,0.053840123935287705
-0.4152292896848612,0.4739596063551613
-0.4897694476331079,0.6789236624542359
-0.561380264683257,-0.5789104405122869
-0.4782594213554699,-0.19530966354385929
0.5878359117013592,0.5735906567917339
-0.7044653821733619,0.3986114530827099
0.433228103968281,0.6420102323141711
-0.45271182272074556,-0.1772669103356342
0.4339479494480485,0.07074825978208411
-0.4812426849004727,-0.5988453298624373
0.1767705701200582,-0.4045139519530043
-0.16742134174628573,-0.7431242470837245
-0.31380988759701656,-0.5550528370085052
-0.7999801200577767,-0.15150206569647157
0.2561186217420233,0.043630932978588215
-0.2693262818398719,-0.5166534522998413
0.263804047101085,0.8215575273353747
0.4259412377285412,0.41540000299601426
0.02792984461119019,0.7193668437065558
0.09557505039425679,-0.6164356520673105
0.5934050774729411,-0.5038546585598943
-0.8575777324214312,-0.028286061137851485
0.005195784845608902,-0.7264298292616079
-0.35591458531061343,0.7577488802116971
-0.09687312554665864,0.08167149212903399
-0.7311269464154507,0.3343627008393853
