a1,a2
-0.152866894901577,0.8494981442916382
-0.11766403538925461,0.07480982415218446
0.10052178794253212,0.2031718333431234
0.037626901325391135,-0.6911653431636077
-1.8164494015807253,5.022070880515647
-0.4114490116493691,1.0365980992198436
1.2562212876981618,-0.5932035265729274
-0.2586490715293349,1.3947690723359856
0.19625408328912175,-0.8100569887376629
-0.35972773175005707,0.847396488657835
-0.062458468439161106,-0.9219210621662304
-0.5878171550827048,-0.00501382886110454
1.0785614299704553,-0.8385812602166625
0.11127195347899826,0.3755008391169263
0.5656150803967113,0.44129288115223336
-0.16748863926644916,-0.43547376879897276
0.2757191506185672,-0.04957389909670828
6.784334663566526,4.154707017488486
0.02737455704705552,-0.8823369269306668
0.7159550809974476,0.18448064491855956
-0.0018235318290015976,0.7213336369738512
0.7790760092302089,-1.4319062798583166
-1.4771089478706054,0.6772827252846366
-0.45471018573325345,-0.22304011192186743
0.5485057155137724,-0.339514801610664
8.88871694612892,2.7499186955803627
0.16733083639418506,-0.47518827561399873
-0.2631467829944976,-0.49060341367659954
1.0099728898671414,0.8266354677645191
-0.8388210574747983,3.879944854665339
-0.7554255168213531,1.8161153525584366
-0.8930423037325983,0.44439455847374637
-1.9613280787141827,2.568104975487057
0.818842630695118,-0.26257505294182365
1.114672613654899,-1.448589071833612
0.3327573788866915,-0.6109495986778415
-1.844071225338438,3.1142010424262043
0.07060741359027047,-0.20614306428406837
0.007294451121604197,1.2778142252608686
0.6569883226228385,0.0994689962421639
-0.9348827840013937,1.2913570978484104
0.1841661612920133,0.2648816842230835
-0.001018237537927565,0.06119171677973755
1.5648913126584605,0.06607225042162816
-0.13026184719759035,0.16402817574832645
-0.007588240915043995,-0.9157303792632638
0.7921936361039384,-1.2910226866887486
6.837598721480709,1.623518890878317
-0.12790744195235165,-0.900595518541506
0.6478652913801694,0.1722596097666106
-0.22676101842450958,-0.2872699485578214
-0.21099647978882294,0.49065438725502714
-0.4500657609955176,0.21160903133843942
0.09394876540007922,-0.6989565124744566
0.038313380210701665,1.3712200378881652
0.884773240195833,-1.2690352118434545
-0.5587798344666278,1.2140636249286234
0.7748897369173343,-1.4485411533735024
0.25905742100919654,0.21818575127802523
1.4680887454580405,0.12748305871548912
-0.2398866036587861,1.1452310665168823
-0.08390600036062179,-0.9699411908586971
0.7792400006751847,1.2222107917440075
-0.16851178161092098,0.27300624862138106
-0.7209643963813985,0.720220612516287
0.5791828373873904,-0.6878614131589971
0.445701495312284,-1.3911213073094006
0.5426022486059178,0.31944049178056366
-0.037441414886932485,-0.7550462410386236
-0.6188596203830489,-0.1397072440157441
0.718519799736406,0.19772819961958812
-0.44332512133789503,0.4566082509249594
0.7908904391894684,-0.9848640045422814
-0.09128176291697968,0.3733230166114223
0.1376554520391909,-1.2003888262505542
-0.7247563291638532,0.5506624546552992
0.2167022857679945,0.26875591985797626
0.02443882519836057,0.28334490089505493
0.24611838784286771,-1.1336198031160793
0.25413100913463876,2.329181122742701
-1.967914477763407,3.5149508227257416
0.03214821830411242,2.1078891875650023
0.11203412215122491,-0.6309131999283654
0.37854662907078857,-1.6084092179483147
-1.5724229099473492,1.2747377704333043
0.852699732391875,-0.4633549491944778
0.5917978436124233,-0.630958089172825
0.5559876749112505,-0.06064380703283306
-0.06018951643245099,-0.4166859903871286
0.1050703767879269,-1.375237858397076
0.2619228522603689,-1.2761811141522719
-0.39277959634062143,0.45425845765379497
0.9769222672666769,-0.2852637747375165
-0.21140472528726006,0.03504078944927863
0.31257173169243035,0.9193905013993807
-1.0544280744396584,1.401925096598607
-0.18483043985150396,1.3037922368705173
0.2168092273015145,-0.18436693031128693
0.12227268763759348,-0.08299290076473462
0.9645339509759828,-0.9951570159136015
