State,PERMVIT,COUNTY,CITY,DAY,MONTH,DAY_WEEK,HOUR,MINUTE,LGT_COND,WEATHER,DRUNK_DR,FATALS
0.154917287147,0.917233592549,0.0448279792806,0.89511729157,0.844280755753,0.367182798539,-1.48115548239,-0.98214432796,-1.16685214935,0.828035158542,-0.249483094775,1.59585356355,-0.22611441375
1.77167349266,-0.644406260265,-0.606421327218,-0.846613533104,0.389192226983,0.66274205015,1.38958539187,0.929866271144,-1.05548881741,-0.0332571042251,-0.249483094775,1.59585356355,-0.22611441375
0.776746596961,-0.644406260265,-0.529803761748,-0.367831657079,0.389192226983,0.0716235469292,-1.48115548239,-1.19458995008,-0.220263827873,0.828035158542,-0.249483094775,1.59585356355,-0.22611441375
-0.280363229722,-0.644406260265,-0.797965240894,-0.30106099545,-1.20361762371,0.95830130176,-1.00269867001,-0.238584650531,1.4501861512,-0.894549366992,-0.249483094775,1.59585356355,-0.22611441375
1.52294176874,-0.644406260265,6.79675093636,-0.000334217103464,-0.748529094941,0.367182798539,-1.48115548239,0.823643460083,-1.6123054771,-0.0332571042251,0.595934152114,1.59585356355,-0.22611441375
0.590197804017,3.51996668057,-0.414877413542,0.920997392977,1.6406856811,-0.815054207901,0.432671767116,-1.40703557221,0.447916163756,0.828035158542,-0.249483094775,1.59585356355,-0.22611441375
-1.27529012542,-0.644406260265,-0.165870325763,-0.86990562437,1.6406856811,0.367182798539,-1.48115548239,0.717420649021,0.00246283600367,0.828035158542,-0.249483094775,1.59585356355,-0.22611441375
1.27421004481,0.396686974945,0.84931241672,-0.590400529177,0.161647962598,0.66274205015,0.432671767116,-1.30081276114,-1.16685214935,0.828035158542,-0.249483094775,3.77012858234,-0.22611441375
-1.27529012542,0.917233592549,-0.185024717131,-0.56193241763,0.844280755753,-0.223935704681,-0.524241857636,0.504975026899,0.113826167942,-0.894549366992,-0.249483094775,1.59585356355,-0.22611441375
0.0305514251848,0.396686974945,0.696077285779,0.543147912438,0.616736491368,-0.223935704681,-1.48115548239,0.929866271144,-1.11117048338,-0.0332571042251,-0.249483094775,1.59585356355,-0.22611441375
-0.0938144367779,-0.12385964266,-0.855428414997,-0.442883951159,-0.634756962749,0.0716235469292,0.911128579492,-1.30081276114,-1.6123054771,-0.0332571042251,-0.249483094775,1.59585356355,-0.22611441375
0.652380734998,-0.12385964266,-0.529803761748,-0.124558703856,-1.4311618881,0.367182798539,-1.00269867001,-0.663475894776,1.50586781717,-0.894549366992,-0.249483094775,1.59585356355,-0.22611441375
-0.902192539535,-0.644406260265,-0.759656458159,-0.693920934804,0.047875830406,0.367182798539,-1.48115548239,0.823643460083,-1.33389714725,0.828035158542,-0.249483094775,1.59585356355,-0.22611441375
0.465831942054,0.917233592549,-0.644730109953,0.0136410376562,-1.08984549152,0.66274205015,-1.48115548239,-1.08836713902,0.503597829725,0.828035158542,-0.249483094775,1.59585356355,-0.22611441375
