State,PERMVIT,COUNTY,CITY,DAY,MONTH,DAY_WEEK,HOUR,MINUTE,LGT_COND,WEATHER,DRUNK_DR,FATALS
12,2,9,620,30,3,2,1,50,3,1,1,1
12,4,101,2180,31,3,3,10,30,1,1,0,1
12,1,11,2570,3,4,6,4,21,3,1,1,1
12,1,99,2431,4,4,7,1,0,3,1,1,1
12,3,95,2360,5,4,1,2,30,3,1,1,1
12,2,81,340,5,4,1,22,26,3,2,0,1
12,3,11,1050,16,3,2,20,29,3,1,0,1
12,1,1,1130,3,4,6,22,42,3,1,0,2
12,1,99,2982,4,4,7,14,20,1,1,0,1
12,2,99,2446,5,4,1,11,55,1,1,0,1
12,2,99,290,13,3,6,12,20,1,10,0,1
12,2,57,2950,22,3,1,3,9,3,1,1,1
12,1,89,1010,27,3,6,1,47,2,10,1,1
12,2,31,1510,29,3,1,23,37,3,10,1,2
12,1,31,1510,11,4,7,13,30,1,1,1,1
12,1,31,1510,13,4,2,13,15,1,1,0,1
12,1,11,790,3,4,6,2,10,3,1,1,1
12,1,71,1070,12,4,1,18,26,1,1,1,1
12,2,11,2219,13,4,2,22,52,2,1,0,1
12,1,9,2005,8,4,4,20,15,3,1,0,1
12,1,31,1510,10,4,6,16,55,1,10,0,1
12,2,103,2730,13,4,2,20,37,3,1,0,1
12,2,57,2950,8,4,4,20,53,3,1,0,1
12,10,31,1510,16,4,5,6,34,4,10,0,1
12,3,99,290,1,3,1,22,0,3,1,1,1
12,2,97,1590,28,3,7,21,36,2,1,0,1
12,1,73,2940,23,1,6,18,57,3,10,0,1
12,2,105,1690,5,3,5,5,41,4,10,0,1
12,1,9,1990,15,4,4,20,7,2,1,0,1
12,1,31,1510,18,4,7,16,25,1,10,0,1
12,4,31,1510,19,4,1,17,15,1,2,2,1
12,1,86,1030,7,3,7,17,17,1,1,0,1
12,1,11,2468,20,3,6,22,41,3,1,0,1
12,1,86,2010,11,4,7,5,15,3,1,0,1
12,2,111,2601,12,4,1,12,25,1,1,0,1
12,1,11,2570,4,4,7,22,43,3,1,1,1
12,4,103,2530,11,4,7,22,52,3,1,0,1
12,2,103,2730,11,4,7,2,5,3,1,1,1
12,3,11,2916,16,4,5,10,28,1,1,0,2
12,1,101,2180,12,3,5,0,25,3,1,0,1
12,1,31,1510,21,4,3,6,44,1,1,1,1
12,1,31,1510,23,4,5,5,39,6,1,0,1
12,1,31,1510,23,4,5,23,30,3,1,1,1
12,1,101,2180,10,4,6,0,23,3,1,0,1
12,2,86,2010,18,4,7,4,52,3,1,0,1
12,1,11,1782,19,4,1,16,2,1,1,0,1
12,2,11,1781,25,4,7,21,47,3,1,0,2
12,1,31,1510,18,4,7,16,17,1,10,1,1
12,1,105,1690,22,4,4,21,21,3,1,1,1
12,1,117,1705,25,4,7,0,32,3,1,1,1
12,1,73,2940,24,4,6,6,22,4,1,1,1
12,2,111,2601,27,4,2,12,38,1,1,0,1
12,2,31,1510,28,4,3,9,0,1,10,0,1
12,2,11,771,17,4,6,8,30,1,1,0,1
12,1,127,2375,18,4,7,1,37,3,10,1,1
12,4,57,2950,18,4,7,21,11,3,1,0,2
12,1,9,454,23,4,5,8,35,1,10,0,1
12,1,5,2451,1,5,6,3,18,3,1,1,1
12,4,31,1510,2,5,7,0,23,3,1,0,2
12,5,1,1130,16,1,6,3,50,3,10,0,2
12,3,127,2850,6,4,2,22,18,3,1,0,1
12,1,1,1130,14,4,3,2,20,3,10,1,1
12,2,127,780,24,4,6,11,57,1,1,0,1
12,1,31,1510,26,4,1,2,47,3,1,1,1
12,2,99,3190,30,4,5,20,31,3,10,0,1
12,2,9,2424,2,5,7,19,15,5,1,0,1
12,2,11,1050,1,2,1,5,18,3,1,0,2
12,1,71,457,20,4,2,2,56,2,1,0,1
12,3,99,2431,20,4,2,6,22,2,1,0,1
12,2,103,2730,3,5,1,8,56,1,1,0,1
12,3,117,480,5,5,3,13,0,1,1,0,3
12,1,111,2601,5,5,3,4,18,2,2,0,1
12,2,103,570,18,4,7,17,13,1,1,0,1
12,2,31,1510,21,1,4,9,49,1,1,0,1
12,3,103,1770,6,4,2,16,37,1,1,0,1
12,2,31,1510,17,4,6,0,57,3,10,0,1
12,1,86,2010,28,2,7,21,15,3,1,0,1
12,2,33,2490,13,4,2,9,58,1,10,0,1
12,1,86,125,9,5,7,6,51,6,1,0,1
12,1,71,1823,1,1,5,20,31,2,1,0,1
12,1,11,1782,3,5,1,12,5,1,1,0,1
12,2,99,820,9,5,7,21,19,3,1,0,1
12,1,11,790,4,5,2,3,0,3,1,0,1
12,1,11,771,1,1,5,9,14,1,10,0,1
12,4,99,820,6,1,3,16,47,1,1,0,1
12,1,31,1510,7,1,4,18,16,6,1,0,1
12,1,99,330,8,1,5,18,57,3,10,0,1
12,1,99,1560,9,1,6,19,25,3,1,0,1
12,1,1,1130,9,1,6,21,29,3,1,0,1
12,1,9,1471,10,1,7,4,15,3,1,0,1
12,2,105,160,11,1,1,3,59,3,1,1,1
12,1,103,2730,14,1,4,20,30,3,1,0,1
12,1,86,2010,14,1,4,22,2,3,1,0,1
12,2,71,1070,15,1,5,11,42,1,10,0,1
12,1,99,210,16,1,6,22,56,3,1,0,1
12,2,103,2730,16,1,6,4,52,3,2,1,1
12,3,57,2950,18,1,1,15,0,1,1,1,2
12,1,117,2770,23,1,6,20,12,2,10,0,1
12,4,95,2360,23,1,6,22,32,2,2,0,1
12,1,11,2219,7,2,7,4,55,2,1,0,1
12,5,99,820,8,2,1,14,34,1,1,0,1
12,3,11,3193,8,2,1,12,46,1,1,0,1
12,1,95,2360,12,2,5,12,54,1,1,0,1
12,2,11,2948,15,2,1,18,2,1,1,0,1
12,1,11,1050,19,2,5,8,41,1,1,0,1
12,2,99,2446,23,2,2,19,20,3,1,0,1
12,2,57,2950,24,2,3,12,45,1,10,0,1
12,2,73,2940,2,3,2,18,27,5,1,0,1
12,2,91,1091,8,3,1,8,0,1,1,0,1
12,1,81,1835,20,3,6,10,54,1,1,0,1
12,2,86,670,22,3,1,14,15,1,1,0,1
12,2,97,1590,24,3,3,22,16,3,1,0,1
12,1,71,1070,28,3,7,18,20,1,1,0,1
12,3,11,2219,5,4,1,21,28,3,10,0,1
12,3,31,1510,9,4,5,22,35,3,1,1,1
12,2,11,2468,9,4,5,12,32,1,1,0,1
12,2,99,2674,11,4,7,22,41,3,1,0,1
12,1,31,1510,12,4,1,23,40,3,10,1,1
12,7,86,1340,18,4,7,18,22,1,1,1,1
12,1,99,1350,24,4,6,12,29,1,1,0,1
12,8,107,2420,25,4,7,17,25,1,1,1,1
12,2,11,2916,1,5,6,23,41,3,1,0,1
12,1,131,800,4,5,2,5,7,2,1,0,1
12,3,105,1740,7,5,5,7,58,1,1,0,1
12,1,95,2360,9,5,7,20,50,3,1,1,1
12,2,31,1510,9,5,7,9,34,1,10,0,2
12,2,86,2220,9,5,7,14,50,1,1,0,1
12,1,95,2360,11,5,2,10,1,1,1,0,1
12,1,127,780,10,3,3,8,8,1,1,0,1
12,2,11,1927,28,3,7,2,30,3,1,0,1
12,1,9,630,31,3,3,2,28,3,1,0,1
12,1,95,2360,3,4,6,18,25,1,1,0,1
12,2,71,457,4,4,7,23,57,3,1,1,1
12,1,111,1080,4,4,7,10,50,1,1,0,1
12,1,5,2451,5,4,1,0,34,2,1,0,1
12,1,86,2010,16,4,5,6,25,4,1,0,1
12,1,11,1280,4,5,2,1,13,2,1,0,1
12,3,105,1640,8,5,6,2,5,3,1,1,1
12,7,57,2980,9,5,7,21,10,3,1,0,2
12,2,31,1510,11,5,2,3,22,2,10,0,1
12,8,95,70,17,5,1,22,37,3,1,0,1
12,1,115,2780,6,5,4,21,24,3,1,0,1
12,2,57,2540,11,5,2,23,48,3,1,1,1
12,1,103,570,8,5,6,15,2,1,1,0,1
12,2,11,2468,8,5,6,16,48,1,10,1,1
12,1,57,2950,10,5,1,11,6,1,1,0,1
12,2,11,790,15,5,6,10,17,1,1,0,1
12,1,1,1130,16,5,7,0,31,3,1,0,1
12,1,86,2010,18,5,2,21,48,3,1,0,1
12,1,31,1510,24,5,1,22,34,2,1,0,1
12,1,127,2375,26,5,3,7,5,1,10,0,1
12,3,127,825,17,5,1,3,41,2,1,1,1
12,1,71,1070,25,5,2,8,33,1,1,0,1
12,6,99,1750,24,1,7,1,14,3,10,1,1
12,3,86,2230,4,4,7,10,45,1,1,0,1
12,2,86,2330,18,4,7,5,29,3,1,0,1
12,2,86,2010,9,5,7,2,18,3,1,0,1
12,1,11,1420,10,5,1,18,20,1,1,0,1
12,5,86,2010,10,5,1,23,30,3,1,0,1
12,2,57,2950,21,5,5,14,50,1,1,0,1
12,3,86,670,4,5,2,18,31,1,1,0,1
12,1,111,2601,24,5,1,23,58,2,10,1,1
12,1,11,790,23,5,7,21,34,3,1,0,1
12,2,11,2570,23,5,7,2,42,3,1,0,1
12,1,115,2780,14,2,7,19,4,3,1,1,1
12,1,86,670,26,3,5,3,13,3,1,0,1
12,2,105,160,18,4,7,7,25,1,1,1,1
12,1,31,1510,1,5,6,20,41,3,1,0,1
12,1,63,20,10,5,1,13,49,1,1,0,1
12,2,31,1510,12,5,3,13,40,1,1,0,1
12,2,35,410,16,5,7,15,50,1,1,1,1
12,1,11,2468,19,5,3,8,12,1,1,0,1
12,1,31,1510,21,5,5,22,42,3,10,0,1
12,2,97,1590,23,5,7,14,26,1,1,0,1
12,1,31,1510,26,5,3,15,49,1,1,0,1
12,7,11,790,28,5,5,15,53,1,10,0,1
12,1,91,835,8,3,1,20,45,3,1,0,1
12,6,103,2530,20,3,6,12,38,1,1,0,1
12,2,57,2950,2,5,7,0,28,2,1,0,1
12,2,31,1510,13,5,4,22,41,3,10,2,1
12,1,69,960,23,5,7,2,39,3,1,1,1
12,3,103,2730,24,5,1,3,50,3,1,1,1
12,5,11,2468,28,5,5,23,33,2,1,0,2
12,4,97,1590,27,1,3,0,18,3,1,0,1
12,2,127,920,22,2,1,18,50,3,1,0,1
12,1,103,2730,1,1,5,5,38,3,1,1,1
12,1,19,2470,28,4,3,21,0,2,1,0,1
12,2,86,2023,19,5,3,23,14,3,1,0,1
12,2,105,1690,16,5,7,16,56,1,1,1,1
12,1,55,1730,29,5,6,16,38,1,1,1,1
12,2,9,2424,1,6,2,0,39,3,1,1,2
12,1,127,780,3,6,4,18,24,1,1,0,1
12,2,73,2940,5,6,6,21,40,3,1,1,1
12,1,9,2424,7,6,1,17,58,1,1,0,1
12,2,111,2601,7,6,1,17,50,1,1,1,1
12,2,99,2660,22,2,1,8,54,1,1,0,1
12,2,99,290,14,5,5,8,37,1,1,0,1
12,2,33,2490,1,6,2,20,11,2,1,0,1
12,1,31,1510,4,6,5,21,32,3,1,1,1
12,1,111,1080,7,5,5,13,56,1,1,0,1
12,2,103,2730,6,2,6,19,17,3,1,0,1
12,1,11,1050,28,4,3,18,1,1,10,0,1
12,3,95,2360,28,4,3,11,43,1,2,0,1
12,1,99,2660,1,5,6,18,55,1,10,0,1
12,4,86,2010,6,5,4,19,55,1,1,0,1
12,1,11,790,12,5,3,0,49,3,1,0,1
12,2,11,2948,12,5,3,5,44,3,1,0,1
12,2,89,3326,18,5,2,16,48,1,1,0,1
12,1,86,2220,19,5,3,22,1,3,1,0,1
12,1,99,820,29,5,6,22,57,2,1,0,1
12,2,86,2010,1,6,2,5,2,3,1,0,2
12,3,9,1471,7,6,1,12,24,1,10,1,1
12,6,101,3330,10,6,4,15,0,1,2,1,1
12,1,86,2010,12,6,6,21,14,3,1,0,1
12,1,11,2219,13,6,7,20,55,3,1,0,1
12,2,69,2130,13,6,7,10,43,1,1,0,1
12,1,127,780,9,6,3,10,2,1,1,0,1
12,1,127,780,16,2,2,6,38,2,1,0,1
12,6,115,2780,22,3,1,9,53,1,1,1,1
12,2,99,1463,25,5,2,15,10,1,1,0,1
12,2,86,1340,28,5,5,1,12,3,1,1,1
12,5,11,2570,3,6,4,20,20,3,1,0,1
12,1,91,710,6,6,7,9,24,1,1,0,1
12,3,83,2270,7,6,1,9,48,1,10,0,2
12,4,87,1925,7,6,1,15,32,1,1,0,1
12,1,115,2780,9,6,3,20,44,3,2,0,1
12,1,31,110,10,6,4,12,0,1,10,0,1
12,1,11,771,10,6,4,10,29,1,1,1,1
12,4,103,2530,11,6,5,21,26,3,1,0,1
12,3,127,780,11,6,5,14,7,1,1,0,1
12,3,99,2431,6,6,7,22,56,2,1,0,2
12,15,103,2730,15,6,2,16,23,1,1,0,1
12,2,9,2424,16,6,3,20,51,3,1,0,1
12,1,105,1740,18,6,5,3,10,2,1,1,1
12,2,31,1510,19,6,6,15,31,1,1,0,1
12,2,71,1070,20,6,7,21,6,3,1,0,1
12,1,86,125,21,6,1,17,50,1,1,1,1
12,3,115,2235,5,1,2,18,59,5,1,0,1
12,3,11,633,8,6,2,0,6,3,1,1,2
12,1,73,2940,30,4,5,18,43,1,10,1,1
12,3,99,210,2,6,3,22,4,3,2,0,1
12,2,86,1340,5,6,6,6,31,1,1,0,1
12,1,69,1240,7,6,1,14,59,1,10,1,1
12,1,11,3250,17,6,4,21,16,3,1,0,1
12,3,105,3300,30,4,5,10,5,1,1,0,1
12,2,115,1835,12,4,1,21,30,2,1,1,1
12,2,57,2950,24,6,4,23,30,3,1,0,1
12,1,71,1070,27,6,7,1,38,3,1,0,1
12,1,11,2468,8,6,2,7,13,1,1,0,1
12,2,117,480,10,6,4,12,55,1,1,0,1
12,2,31,1520,12,7,1,1,32,3,1,1,1
12,1,11,2570,23,6,3,10,44,1,1,0,1
12,1,33,2490,26,6,6,23,55,2,10,0,1
12,1,11,2916,27,6,7,4,39,3,1,0,1
12,1,127,810,3,6,4,6,30,1,1,0,1
12,4,11,1420,25,6,5,15,39,1,1,0,2
12,1,1,1130,28,6,1,4,0,2,10,1,1
12,1,73,2940,29,6,2,21,24,3,1,0,1
12,6,11,2260,29,6,2,23,5,3,1,0,1
12,6,91,710,11,5,2,8,35,1,1,0,1
12,3,103,570,29,5,6,23,52,3,1,0,1
12,1,31,1510,1,7,4,23,15,3,1,0,1
12,2,71,1070,1,7,4,15,44,1,1,0,1
12,2,11,2260,3,7,6,2,57,3,10,0,1
12,3,31,1510,3,6,4,7,50,1,1,0,1
12,3,86,1340,4,6,5,17,38,1,10,0,1
12,1,103,2530,15,6,2,21,5,3,1,0,1
12,3,127,780,16,6,3,7,8,1,1,0,1
12,1,57,2950,20,6,7,18,12,1,1,0,1
12,1,86,2020,20,6,7,3,5,3,1,0,1
12,1,19,1570,21,6,1,0,39,3,1,0,1
12,1,11,760,21,6,1,16,20,1,1,0,1
12,2,11,1420,25,6,5,2,32,3,1,1,1
12,2,7,2890,29,4,4,14,20,1,1,0,1
12,2,105,120,29,6,2,13,5,1,2,0,1
12,1,86,2020,30,6,3,21,53,3,1,0,1
12,1,103,1250,30,4,5,12,28,1,1,1,1
12,2,86,2030,3,7,6,19,10,1,1,0,1
12,5,71,457,4,7,7,22,33,3,1,1,2
12,5,97,1590,9,1,6,23,0,3,1,0,1
12,3,57,2950,28,6,1,23,37,3,1,1,1
12,5,99,2674,12,6,6,22,58,3,1,1,1
12,5,9,620,27,6,7,20,16,5,1,0,1
12,1,99,2234,4,4,7,21,48,3,10,0,1
12,2,99,1760,17,4,6,21,55,3,1,0,1
12,2,11,771,1,7,4,7,0,1,10,0,1
12,6,81,2440,11,7,7,17,19,1,1,0,1
12,5,86,1340,13,6,7,14,10,1,1,0,1
12,2,105,1270,30,6,3,11,58,1,1,0,1
12,2,99,290,2,7,5,23,50,3,1,0,1
12,2,97,1590,4,7,7,13,19,1,1,0,1
12,2,31,1510,5,7,1,21,38,3,10,1,1
12,1,83,870,11,7,7,15,10,1,10,0,1
12,7,99,2446,3,5,1,10,16,1,1,1,1
12,5,86,2010,16,5,7,1,50,3,1,1,1
12,4,127,2190,24,5,1,17,35,1,1,1,1
12,1,86,2010,27,5,4,12,43,1,1,0,1
12,1,95,70,31,5,1,22,0,3,1,0,1
12,2,11,1420,4,6,5,23,36,3,1,0,1
12,2,99,2431,13,6,7,20,35,6,1,0,1
12,3,11,2541,15,5,6,11,5,1,1,0,1
12,1,86,2023,13,6,7,11,20,1,10,0,1
12,2,127,780,15,6,2,21,36,2,1,0,1
12,1,69,2970,15,6,2,21,25,3,1,1,1
12,3,31,1510,8,7,4,19,36,5,10,0,1
12,7,99,290,11,7,7,5,30,3,1,1,2
12,3,71,457,14,7,3,22,30,3,1,1,1
12,1,81,340,16,7,5,11,52,1,2,0,1
12,1,103,2730,16,7,5,4,30,3,1,0,1
12,1,127,920,24,3,3,3,34,2,1,1,1
12,1,99,3147,18,2,4,21,53,2,1,0,1
12,9,105,160,19,4,1,17,50,1,10,0,1
12,2,111,1080,16,5,7,16,38,1,1,0,1
12,1,86,1340,13,6,7,23,47,3,1,0,1
12,1,111,1080,23,5,7,22,4,3,5,0,1
12,3,95,2360,18,7,7,6,4,4,1,1,2
12,2,73,2940,21,7,3,9,35,1,1,0,1
12,1,11,663,18,7,7,13,12,1,2,0,1
12,1,11,2570,21,7,3,3,52,2,1,0,1
12,1,105,3300,22,7,4,7,42,1,1,0,1
12,1,103,1880,8,5,6,1,42,3,1,0,1
12,2,115,2780,9,5,7,1,37,3,1,1,1
12,1,31,1510,2,7,5,4,43,3,1,0,1
12,2,11,2468,12,7,1,1,45,2,1,0,1
12,1,85,2900,13,7,2,11,40,1,1,0,1
12,2,35,2439,18,7,7,0,44,2,10,1,1
12,3,11,1050,19,7,1,14,9,1,1,0,1
12,2,85,2900,19,7,1,19,52,1,1,1,1
12,3,103,2730,21,7,3,23,15,3,1,0,1
12,1,86,1340,21,7,3,11,58,1,1,0,1
12,2,86,1340,25,7,7,1,21,3,1,1,1
12,3,11,771,13,7,2,7,23,1,1,1,1
12,5,11,2083,31,5,1,14,4,1,1,1,1
12,4,35,2439,13,7,2,2,0,2,1,0,1
12,1,39,2060,22,7,4,20,0,1,2,1,1
12,4,83,2270,23,7,5,15,36,1,10,0,1
12,1,11,2083,27,7,2,1,0,2,1,0,2
12,1,57,2950,27,7,2,14,18,1,2,0,1
12,2,11,2570,28,7,3,18,28,1,1,0,1
12,1,99,330,19,7,1,20,40,3,1,1,1
12,1,61,990,24,7,6,5,50,2,1,0,1
12,1,31,1510,2,8,1,19,27,5,1,1,1
12,2,11,2948,2,7,5,0,15,3,1,0,1
12,1,31,1510,29,7,4,16,45,1,1,0,1
12,4,87,1580,31,7,6,20,17,5,1,2,1
12,1,11,790,31,7,6,20,22,1,1,0,1
12,1,33,2490,3,5,1,18,40,1,1,0,1
12,6,103,860,23,7,5,12,53,1,1,0,1
12,1,57,2950,26,7,1,22,9,3,10,0,1
12,2,101,750,30,7,5,16,28,1,10,0,1
12,1,1,1620,2,8,1,2,0,2,2,1,1
12,1,103,1880,6,3,6,19,19,3,1,0,1
12,2,103,2730,4,6,5,19,25,1,1,1,1
12,1,99,330,10,7,6,8,54,1,1,0,1
12,1,31,1510,5,8,4,22,25,3,10,0,1
12,1,23,1660,2,8,1,0,30,3,10,0,1
12,2,85,1482,22,7,4,9,30,1,1,0,1
12,1,9,2424,6,8,5,13,49,1,10,0,1
12,1,11,2570,8,8,7,21,3,5,1,0,1
12,3,86,2023,5,5,3,18,7,1,10,0,1
12,1,103,1572,13,2,6,19,26,3,1,1,1
12,2,99,290,18,7,7,14,8,1,1,0,1
12,1,99,2431,19,7,1,22,42,3,1,0,1
12,1,11,3250,21,7,3,22,25,3,10,0,1
12,2,11,2541,30,7,5,3,19,3,1,0,2
12,1,31,1510,8,8,7,5,27,2,10,0,1
12,8,103,2730,12,8,4,8,23,1,1,0,1
12,2,71,1070,14,8,6,0,58,3,1,0,1
12,1,86,2010,22,2,1,2,37,3,1,0,1
12,7,86,2220,12,6,6,19,50,1,1,0,1
12,3,109,2690,3,7,6,21,14,3,1,1,1
12,1,11,3193,17,7,6,17,30,1,10,0,1
12,1,11,1420,17,7,6,7,4,1,1,0,1
12,4,9,3000,17,7,6,10,26,1,1,0,1
12,2,99,290,21,7,3,3,57,3,1,0,1
12,1,11,1780,26,7,1,15,18,1,1,0,1
12,4,86,2023,25,7,7,13,33,1,10,0,1
12,4,86,2023,12,6,6,11,50,1,1,0,1
12,2,33,2490,15,7,4,5,37,4,1,0,1
12,3,11,2468,16,7,5,11,58,1,10,0,1
12,1,31,1510,2,8,1,5,0,3,10,1,1
12,2,69,960,2,8,1,21,14,3,1,0,1
12,6,11,2083,9,8,1,19,55,2,2,0,1
12,4,105,1690,16,8,1,13,40,1,10,0,1
12,3,71,457,9,7,5,22,0,2,1,0,1
12,1,11,2541,4,8,3,18,7,1,1,0,1
12,1,71,1070,18,8,3,6,26,2,10,0,1
12,1,86,1340,18,8,3,0,8,3,10,0,1
12,1,31,1510,19,8,4,2,15,3,1,1,1
12,1,31,1510,19,8,4,6,22,3,1,0,1
12,1,5,431,24,4,6,20,28,3,98,0,1
12,1,99,2660,3,5,1,3,6,3,1,1,1
12,1,95,2360,23,6,3,23,5,3,2,0,1
12,1,57,2950,28,6,1,23,30,3,1,0,1
12,2,35,2439,4,7,7,20,10,3,10,1,1
12,1,11,1050,13,7,2,23,5,3,1,0,1
12,2,87,1568,22,7,4,23,18,2,1,0,1
12,2,86,2010,25,7,7,4,35,3,1,0,1
12,5,127,810,30,7,5,11,26,1,1,1,2
12,1,11,771,1,8,7,3,16,3,10,1,1
12,2,86,2010,3,8,2,17,9,1,1,0,1
12,1,99,1560,4,8,3,11,24,1,1,0,1
12,1,57,2950,7,8,6,22,12,3,1,1,1
12,3,9,2005,22,8,7,23,38,3,1,0,1
12,3,31,1510,22,8,7,5,35,3,10,0,1
12,4,57,2950,31,7,6,5,16,2,1,0,2
12,2,31,1510,13,8,5,0,55,3,1,0,1
12,1,11,2468,19,8,4,22,23,3,1,0,1
12,1,105,120,17,8,2,18,12,1,1,0,1
12,2,86,2010,18,8,3,12,26,1,1,0,1
12,4,99,3190,23,8,1,21,46,1,1,0,1
12,1,103,2730,23,8,1,3,0,3,1,1,1
12,3,111,2601,24,8,2,13,4,1,1,1,1
12,1,86,2010,25,8,3,10,56,1,1,0,1
12,4,11,2083,17,7,6,23,6,2,1,0,2
12,1,103,570,3,4,6,10,19,1,1,0,1
12,3,86,2023,8,8,7,10,2,1,1,0,2
12,6,31,1510,10,8,2,18,20,1,1,0,2
12,7,86,2023,13,8,5,23,11,3,1,1,1
12,2,111,2601,2,6,3,15,18,1,10,0,1
12,3,11,2948,1,8,7,4,33,3,1,0,1
12,1,31,1510,18,8,3,20,25,2,1,0,1
12,8,87,1580,23,8,1,0,54,2,1,1,3
12,1,57,2950,18,8,3,11,26,1,1,0,1
12,2,83,2270,19,8,4,7,30,1,1,0,1
12,2,105,3300,25,8,3,13,18,1,1,0,1
12,3,31,1510,20,8,5,17,33,1,10,0,1
12,1,86,2220,26,8,4,1,27,3,1,1,1
12,2,105,1690,27,8,5,7,10,1,1,0,1
12,3,103,2730,24,7,6,16,55,1,2,0,1
12,2,86,1030,23,8,1,1,56,3,1,0,1
12,1,9,454,23,8,1,20,2,5,10,0,1
12,3,11,760,27,8,5,4,0,3,1,0,1
12,2,31,1510,31,8,2,23,13,3,10,1,1
12,1,71,312,17,8,2,16,23,1,1,0,1
12,2,23,1660,30,8,1,15,0,1,1,0,1
12,2,31,1510,25,8,3,23,11,2,10,0,1
12,2,11,2083,26,8,4,2,18,3,10,0,1
12,1,86,2655,28,8,6,12,35,1,1,0,1
12,1,97,1590,29,8,7,22,50,3,2,0,1
12,5,95,2360,31,8,2,6,24,3,10,0,1
12,1,95,2360,1,9,3,1,50,3,1,0,1
12,1,31,1510,2,9,4,6,0,3,1,0,1
12,3,31,1510,2,9,4,21,6,3,1,1,1
12,3,105,1690,12,8,4,10,55,1,1,0,1
12,3,103,570,21,8,6,13,15,1,2,0,1
12,2,111,2601,22,8,7,18,34,1,10,0,1
12,2,127,825,11,8,3,21,23,2,1,0,1
12,1,103,2960,26,8,4,8,42,1,1,0,1
12,2,31,1520,29,8,7,2,50,2,1,1,1
12,1,86,1345,3,9,5,23,0,3,1,0,1
12,1,11,1050,16,8,1,21,5,3,1,1,1
12,3,11,1420,29,8,7,6,3,4,1,0,1
12,5,73,2940,6,9,1,21,14,3,1,2,3
12,1,11,1050,3,9,5,3,12,3,1,1,1
12,2,11,2260,7,9,2,5,35,3,1,0,1
12,1,99,3190,24,6,4,21,42,3,1,0,1
12,1,109,2690,25,8,3,21,10,2,1,0,1
12,4,5,2451,3,9,5,14,22,1,1,1,1
12,1,127,780,3,9,5,23,28,2,1,0,1
12,3,11,1050,22,8,7,22,37,3,2,0,1
12,1,11,1050,31,8,2,15,23,1,10,0,1
12,2,11,1050,31,8,2,20,5,3,1,0,1
12,1,9,1990,6,9,1,18,22,1,1,1,1
12,2,86,2010,8,9,3,22,57,3,1,0,1
12,3,11,2260,27,9,1,16,20,1,10,0,1
12,1,103,2730,6,8,5,20,32,3,1,0,1
12,1,31,1510,20,8,5,17,23,1,10,0,1
12,3,103,2530,12,6,6,23,10,3,1,0,1
12,1,11,771,4,9,6,13,41,1,1,0,1
12,1,103,2730,5,9,7,0,30,3,1,0,1
12,1,69,580,29,9,3,20,20,2,10,0,1
12,4,86,1340,12,9,7,8,31,1,1,0,1
12,4,105,1110,12,7,1,22,14,2,1,0,4
12,2,11,2260,23,7,5,3,59,3,1,1,1
12,3,99,1750,17,8,2,20,59,3,10,0,1
12,3,86,2010,22,8,7,6,52,1,1,0,2
12,3,9,2670,28,8,6,21,0,3,1,1,1
12,1,73,2940,31,8,2,10,41,1,1,0,1
12,1,103,570,8,9,3,11,20,1,10,0,1
12,4,86,2023,12,9,7,20,1,2,2,0,1
12,1,11,2570,12,9,7,21,12,2,10,0,1
12,1,11,1826,13,9,1,22,14,2,1,0,1
12,2,95,2360,15,9,3,18,50,5,1,0,1
12,1,95,2290,13,6,7,4,3,3,1,0,1
12,2,71,312,28,6,1,22,20,3,1,0,1
12,2,95,2360,18,7,7,0,55,3,1,0,1
12,1,71,2218,5,8,4,9,5,1,1,0,1
12,1,11,3193,6,9,1,3,39,2,1,0,1
12,3,11,672,16,9,4,5,14,3,2,1,1
12,2,97,1590,15,9,3,15,27,1,2,0,1
12,4,71,1070,15,9,3,4,38,3,1,0,3
12,1,11,2948,16,9,4,6,14,3,2,0,1
12,1,86,2010,17,9,5,5,48,3,10,0,1
12,1,86,2220,15,9,3,6,38,3,10,0,1
12,1,95,2290,17,9,5,4,23,2,1,0,1
12,1,86,2010,18,9,6,17,6,1,10,0,1
12,2,81,340,20,9,1,6,33,3,1,0,1
12,1,86,1340,24,9,5,5,19,3,1,0,1
12,1,86,1340,17,9,5,23,4,3,10,0,1
12,1,5,2456,18,9,6,21,33,2,1,0,1
12,1,86,2010,20,9,1,7,31,1,1,0,1
12,1,57,2950,1,9,3,10,55,1,10,0,1
12,1,99,3190,6,10,3,20,29,3,10,0,1
12,1,11,2260,11,5,2,22,40,3,1,0,1
12,2,115,2780,15,7,4,5,39,3,1,0,1
12,8,86,1440,25,7,7,13,36,1,1,0,1
12,3,103,1770,25,8,3,17,35,1,1,0,1
12,5,87,1505,5,9,7,14,30,1,1,0,1
12,4,57,2950,13,9,1,23,25,3,1,0,1
12,1,86,2010,15,9,3,12,21,1,1,0,1
12,1,87,1580,16,9,4,17,33,1,1,1,1
12,4,117,2770,18,9,6,23,28,3,10,0,2
12,2,107,2420,18,9,6,6,1,2,10,0,1
12,4,99,2431,19,9,7,20,38,3,1,0,1
12,2,111,1080,19,9,7,21,36,1,1,0,1
12,2,31,1510,27,6,7,19,5,1,10,0,1
12,2,9,2005,23,9,4,13,15,1,1,0,1
12,2,69,2970,25,9,6,5,55,2,1,0,1
